  CURRENCY DATE = 06/19/16
                                     LATITUDE    LONGITUDE     OBSTACLE       AGL  AMSL LT ACC MAR FAA       ACTION
ORS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE           HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------
15-000048 O US HI BARBERS POINT    21 17 54.00N 158 06 20.00W PLANT        1 00183 00190 U 4 D U 0069_PC00038OE C 2014124 
15-000042 O US HI EWA BEACH,OAHU   21 17 56.00N 158 05 46.00W PLANT        1 00112 00122 U 4 D U 0068_PC00005OE C 2014124 
15-006006 U US HI HONOLULU         21 18 00.00N 157 49 11.00W TOWER        1 00106 00197 U     U                A 1976072 
15-020515 O US HI HONOLULU         21 18 00.46N 157 51 10.48W BLDG         1 00418 00428 R 5 E N 2014AWP03170OE A 2015314 
15-000276 O US HI HONOLULU         21 18 01.00N 157 51 41.00W BLDG         2 00400 00406 R 5 E N 1987AWP00028OE C 1990092 
15-020042 O US HI HONOLULU         21 18 01.59N 158 04 09.86W WINDMILL     1 00040 00048 N 5 E N 2010WTW01695OE A 2010279 
15-000328 O US HI EWA              21 18 07.00N 158 05 47.00W STACK        2 00212 00223 U 3 C U                A 1994094 
15-000053 O US HI BARBERS POINT    21 18 08.00N 158 05 29.00W TANK         1 00165 00184 N 4 D N                C 2006148 
15-000347 O US HI HONOLULU         21 18 09.00N 157 51 10.00W BLDG         1 00418 00429 R 5 E N 1996AWP00611OE C 2000332 
15-020524 O US HI HONOLULU         21 18 09.06N 157 51 21.09W BLDG         1 00417 00428 R 5 E N 2013AWP05052OE A 2016097 
15-020525 O US HI HONOLULU         21 18 09.71N 157 51 24.53W BLDG         1 00417 00428 R 5 E N 2013AWP04021OE A 2016097 
15-000004 O US HI HONOLULU         21 18 11.00N 157 51 21.00W TOWER        1 00210 00213 U     M                D 1982288 
15-000293 O US HI EWA              21 18 12.00N 158 06 26.00W STACK        1 00296 00310 M 3 C M 1983AWP00625OE C 1994094 
15-000324 O US HI EWA BEACH        21 18 13.00N 158 06 23.00W STACK        1 00285 00300 M 5 E N 1987AWP00917OE C 1990288 
15-000302 O US HI HONOLULU         21 18 14.00N 157 50 50.00W BLDG         1 00321 00355 U 3 D N                A 1989317 
15-000056 O US HI BARBERS POINT    21 18 15.00N 158 06 22.00W PLANT        1 00180 00188 U 4 D U 0069_PC00024OE C 2014124 
15-000329 O US HI EWA              21 18 15.00N 158 06 29.00W STACK        1 00295 00300 M 3 C N                A 1994094 
15-000191 O US HI HONOLULU         21 18 15.00N 157 51 17.00W BLDG         1 00229 00244 R 3 D N 0078_PC00025OE C 1979240 
15-020079 O US HI KAPOLEI          21 18 18.71N 158 06 15.05W STACK        1 00277 00287 R 1 A N 2011AWP05390OE C 2012052 
15-020183 O US HI HONOLULU         21 18 18.97N 157 54 45.28W GEN UTIL     1 00028 00031 R 1 A U                A 2013213 
15-020181 O US HI HONOLULU         21 18 20.92N 157 54 48.61W POLE         1 00025 00028 R 1 A U                A 2013213 
15-020155 O US HI HONOLULU         21 18 21.05N 157 56 54.87W FENCE        1 00013 00016 U 1 A U                A 2013213 
15-020080 O US HI HONOLULU         21 18 21.40N 157 52 38.22W TOWER        1 00126 00134 N 5 E N 2010AWP06490OE A 2011298 
15-000303 O US HI HONOLULU         21 18 22.00N 157 50 22.00W BLDG         1 00283 00338 U 3 D N                A 1989317 
15-020025 O US HI KAPOLEI          21 18 22.67N 158 06 20.37W STACK        1 00210 00222 M 5 E N 2007AWP07523OE C 2009272 
15-000070 O US HI HONOLULU         21 18 24.00N 157 51 46.00W BLDG         2 00368 00374 R 3 D N 0075_PC00022OE C 1984256 
15-000205 O US HI HONOLULU         21 18 24.00N 157 50 52.00W BLDG         1 00231 00326 U 3 D N                C 1989310 
15-020174 O US HI HONOLULU         21 18 24.53N 157 54 22.67W FENCE        1 00008 00011 U 1 A U                A 2013213 
15-000334 U US HI HONOLULU         21 18 26.00N 157 51 43.00W BLDG         1 00429 00439 U 4 D N 1993AWP00277OE C 2014124 
15-000210 O US HI HONOLULU         21 18 26.00N 157 51 57.00W MONUMENT     1 00230 00231 L 1 D N                C 1989310 
15-000049 O US HI HONOLULU         21 18 28.00N 157 51 49.00W BLDG         2 00275 00283 R 3 D N 0068_PC00015OE C 1989317 
15-020152 O US HI HONOLULU         21 18 28.09N 157 56 24.55W BLDG         1 00015 00018 U 1 A U                A 2013213 
15-020154 O US HI HONOLULU         21 18 28.17N 157 56 34.42W POLE         1 00025 00028 R 1 A U                A 2013213 
15-020153 O US HI HONOLULU         21 18 29.19N 157 56 32.43W POLE         1 00028 00031 R 1 A U                A 2013213 
15-020177 O US HI HONOLULU         21 18 29.96N 157 55 49.48W NAVAID       1 00038 00041 U 1 A U                A 2013213 
15-000204 U US HI HONOLULU         21 18 31.00N 157 51 44.00W BLDG         1 00220 00230 U     U                A 1985029 
15-000228 O US HI HONOLULU         21 18 32.12N 157 51 37.46W BLDG         1 00379 00395 R 3 D N 2009AWP02982OE C 2009279 
15-020151 O US HI HONOLULU         21 18 33.01N 157 55 59.70W NAVAID       1 00025 00028 U 1 A U                A 2013213 
15-000231 O US HI HONOLULU         21 18 34.00N 157 51 38.00W BLDG         1 00385 00403 R 3 D N 1982AWP00010OE C 1985078 
15-020022 O US HI KAPOLEI          21 18 34.63N 158 05 41.12W TOWER        1 00140 00156 N 4 E N 2009AWP01131OE C 2009209 
15-000054 O US HI BARBERS POINT    21 18 35.00N 158 06 48.00W TOWER        1 00208 00213 U 9 I M                C 1974028 
15-020034 O US HI HONOLULU         21 18 35.60N 157 51 33.10W BLDG         1 00259 00282 N 5 E N 2011AWP02853OE C 2011213 
15-000254 O US HI HONOLULU         21 18 38.00N 157 51 33.00W BLDG         1 00410 00433 R 3 D N 2007AWP00045OE C 2007140 
15-000219 O US HI HONOLULU         21 18 39.00N 157 52 34.00W CRANE        1 00181 00190 R 5 E U 0077_PC00017OE A 1982032 
15-000232 O US HI HONOLULU         21 18 44.00N 157 51 39.00W BLDG         1 00220 00246 R 3 D N 1982AWP01020OE C 1983320 
15-000203 O US HI HONOLULU         21 18 46.00N 157 52 46.00W CRANE        1 00181 00190 R 5 E M 0077_PC00017OE C 1982025 
15-000257 O US HI HONOLULU         21 18 48.00N 157 52 47.00W CRANE        3 00181 00190 R 5 E M 1985AWP01009OE C 1989310 
15-000217 O US HI HONOLULU         21 18 49.00N 157 51 38.00W BLDG         1 00379 00391 R 3 D N 0080_PC00038OE C 1982048 
15-000370 O US HI HONOLULU         21 18 50.61N 157 53 11.12W CRANE        1 00208 00215 R 5 E M 2003AWP01539OE A 2005247 
15-020190 O US HI HONOLULU         21 18 52.53N 157 53 40.33W TOWER        1 00069 00069 R 1 A U                A 2013213 
15-020163 O US HI HONOLULU         21 18 53.99N 157 55 26.90W TOWER        1 00039 00042 U 1 A U                A 2013213 
15-020501 O US HI HONOLULU         21 18 54.88N 157 52 14.11W BLDG         1 00118 00128 N 5 E N 2011AWP00386OE A 2015132 
15-000211 O US HI HONOLULU         21 18 55.00N 157 51 24.00W BLDG         2 00241 00271 R 1 D N                C 1989310 
15-020150 O US HI HONOLULU         21 18 56.23N 157 55 34.41W POLE         1 00014 00017 U 1 A U                A 2013213 
15-020081 O US HI EWA BEACH        21 19 01.60N 158 00 31.60W POLE         1 00110 00120 N 5 E N 2010AWP06634OE A 2011305 
15-000045 O US HI HONOLULU         21 19 02.00N 157 52 17.00W TANK         1 00195 00200 U 3 D U                C 1974028 
15-020175 O US HI HONOLULU         21 19 03.88N 157 55 41.47W TOWER        1 00081 00084 R 1 A U                A 2013213 
15-000150 O US HI WAIMANALO BEACH  21 19 07.00N 157 41 32.00W CATENARY     1 00326 01001 N 4 D U                C 1982141 
15-020176 O US HI HONOLULU         21 19 08.86N 157 54 53.06W POLE         1 00069 00072 U 1 A U                A 2013213 
15-000152 O US HI WAIMANALO BEACH  21 19 09.00N 157 42 57.00W CATENARY     1 00325 01285 N 5 E U                C 1982141 
15-000156 O US HI WAIMANALO BEACH  21 19 10.00N 157 43 08.00W CATENARY     1 00298 01428 N 4 D U                C 1982141 
15-020065 O US HI HONOLULU         21 19 13.81N 157 51 14.54W BLDG         1 00173 00241 N 1 A N 2014AWP03182OE C 2014190 
15-000153 O US HI WAIMANALO BEACH  21 19 14.00N 157 42 58.00W CATENARY     1 00360 00970 N 5 E U                C 1982141 
15-000037 O US HI HONOLULU         21 19 14.89N 157 52 37.56W TOWER        1 00209 00214 R 1 A P 2000AWP00721OE C 2010216 
15-000240 O US HI HONOLULU         21 19 15.22N 157 55 37.82W CTRL TWR     1 00177 00190 R 1 A N                C 2010239 
15-000251 O US HI HONOLULU         21 19 15.30N 157 52 23.06W TOWER        1 00441 00447 R 1 A P 1984AWP01124OE C 2010261 
15-000157 O US HI WAIMANALO BEACH  21 19 16.00N 157 43 08.00W CATENARY     1 00245 01115 N 4 D U                C 1982141 
15-006008 U US HI FT WEAVER        21 19 17.00N 157 59 22.00W TOWER        1 00136 00150 U     U                A 1976174 
15-020068 O US HI HONOLULU         21 19 18.83N 157 51 25.36W BLDG         1 00100 00163 N 1 A N 2010AWP07436OE A 2011201 
15-020028 O US HI HONOLULU         21 19 19.50N 157 50 58.90W BLDG         1 00226 00360 N 5 E N 2009AWP03602OE C 2009308 
15-000154 O US HI WAIMANALO BEACH  21 19 20.00N 157 42 58.00W CATENARY     1 00250 00725 N 5 E U                C 1984263 
15-020180 O US HI HONOLULU         21 19 20.23N 157 56 17.59W POLE         1 00045 00055 U 1 A U                A 2013213 
15-000052 O US HI HONOLULU         21 19 21.00N 157 50 59.00W BLDG         2 00280 00436 R 5 E U 0080_PC00031OE C 1982090 
15-000158 O US HI WAIMANALO BEACH  21 19 22.00N 157 43 07.00W CATENARY     1 00300 00875 N 4 D U                C 1982141 
15-020187 O US HI HONOLULU         21 19 22.84N 157 56 51.79W POLE         1 00033 00036 U 1 A U                A 2013213 
15-000151 O US HI WAIMANALO BEACH  21 19 23.00N 157 41 38.00W CATENARY     1 00207 00447 N 4 D U                C 1982141 
15-020182 O US HI HONOLULU         21 19 23.45N 157 54 22.23W POLE         1 00035 00038 U 1 A U                A 2013213 
15-020169 O US HI HONOLULU         21 19 23.73N 157 56 54.18W POLE         1 00024 00027 U 1 A U                A 2013213 
15-000155 O US HI WAIMANALO BEACH  21 19 26.00N 157 42 59.00W CATENARY     1 00200 00550 N 5 E U                C 1982141 
15-000160 O US HI MANOA VALLEY     21 19 26.00N 157 47 44.00W CATENARY     1 00312 00812 N 4 D U                C 1982141 
15-020168 O US HI HONOLULU         21 19 26.68N 157 56 22.59W TOWER        1 00036 00043 U 1 A U                A 2013213 
15-020173 O US HI HONOLULU         21 19 27.30N 157 53 33.12W PLANT        1 00101 00104 R 1 A U                A 2013213 
15-000359 U US HI HONOLULU         21 19 28.00N 157 53 04.00W BLDG         1 00071 00091 N 4 D N 2001AWP00764OE C 2014124 
15-000159 O US HI WAIMANALO BEACH  21 19 28.00N 157 43 07.00W CATENARY     1 00215 00705 N 4 D U                C 1982141 
15-020170 O US HI HONOLULU         21 19 28.18N 157 54 17.40W BLDG         1 00019 00022 R 1 A U                A 2013213 
15-020162 O US HI HONOLULU         21 19 28.51N 157 54 38.82W POLE         1 00022 00029 U 1 A U                A 2013213 
15-020171 O US HI HONOLULU         21 19 30.88N 157 54 16.41W NAVAID       1 00011 00014 R 1 A U                A 2013213 
15-020167 O US HI HONOLULU         21 19 33.49N 157 56 22.15W POLE         1 00022 00032 U 1 A U                A 2013213 
15-000294 O US HI HONOLULU         21 19 34.00N 157 57 40.00W TOWER        1 00103 00113 L 2 A U                A 1989121 
15-000044 O US HI EWA              21 19 34.00N 158 03 36.00W TOWER        1 00120 00170 U 9 I U                C 1974028 
15-020172 O US HI HONOLULU         21 19 34.93N 157 54 09.69W POLE         1 00032 00035 U 1 A U                A 2013213 
15-020161 O US HI HONOLULU         21 19 34.96N 157 54 28.18W GEN UTIL     1 00010 00013 U 1 A U                A 2013213 
15-020043 O US HI KAPOLEI          21 19 36.73N 158 04 02.62W POLE         1 00110 00169 N 5 E N 2010AWP02720OE A 2010336 
15-020160 O US HI HONOLULU         21 19 36.96N 157 54 25.90W NAVAID       1 00022 00025 U 1 A U                A 2013213 
15-006010 U US HI FT WEAVER OAHU   21 19 37.00N 157 59 22.00W TOWER        1 00136 00150 U     U                A 1976174 
15-020184 O US HI HONOLULU         21 19 37.70N 157 54 17.29W POLE         1 00022 00025 U 1 A U                A 2013213 
15-020188 O US HI HONOLULU         21 19 38.70N 157 56 47.91W POLE         1 00030 00033 U 1 A U                A 2013213 
15-000331 O US HI HONOLULU         21 19 42.00N 157 52 19.00W BLDG         1 00066 00096 N 5 D N 1994AWP00994OE C 1994290 
15-006011 U US HI HONOLULU         21 19 42.00N 157 57 53.00W TOWER        1 00100 00104 U     U                A 1976174 
15-020178 O US HI HONOLULU         21 19 44.47N 157 54 50.29W ELEC SYS     1 00068 00078 U 1 A U                A 2013213 
15-020166 O US HI HONOLULU         21 19 47.53N 157 54 07.44W POLE         1 00041 00044 U 1 A U                A 2013213 
15-020164 O US HI HONOLULU         21 19 47.83N 157 54 12.09W NAVAID       1 00020 00023 R 1 A U                A 2013213 
15-020165 O US HI HONOLULU         21 19 49.82N 157 54 13.05W NAVAID       1 00010 00013 R 1 A U                A 2013213 
15-020076 O US HI HONOLULU         21 19 52.20N 157 57 01.80W POLE         1 00109 00115 N 1 A N 2009AWP05172OE A 2011256 
15-020077 O US HI HONOLULU         21 19 52.20N 157 57 13.10W POLE         1 00108 00115 N 1 A N 2009AWP05174OE A 2011256 
15-020074 O US HI HONOLULU         21 19 52.20N 157 57 19.00W POLE         1 00110 00117 N 1 A N 2009AWP05173OE A 2011256 
15-020075 O US HI HONOLULU         21 19 52.50N 157 57 08.30W POLE         1 00108 00114 N 1 A N 2009AWP05175OE A 2011256 
15-020156 O US HI HONOLULU         21 19 53.08N 157 54 21.41W POLE         1 00017 00024 U 1 A U                A 2013213 
15-020157 O US HI HONOLULU         21 19 53.31N 157 54 15.13W POLE         1 00034 00041 U 1 A U                A 2013213 
15-020186 O US HI HONOLULU         21 19 54.56N 157 54 22.09W BLDG         1 00030 00037 R 1 A U                A 2013213 
15-020179 O US HI HONOLULU         21 19 55.38N 157 55 11.33W CTRL TWR     1 00153 00163 R 1 A U                A 2013213 
15-020479 O US HI HONOLULU         21 19 58.53N 157 56 54.16W POLE         1 00106 00113 N 1 A N 2010AWP03115OE A 2014323 
15-020191 O US HI HONOLULU         21 19 58.74N 157 56 46.91W CTRL TWR     1 00111 00118 R 1 A U                A 2013213 
15-000354 U US HI HONOLULU         21 19 59.00N 157 53 23.00W TOWER        1 00155 00160 N 4 D N 1992AWP01158OE C 2014124 
15-020159 O US HI HONOLULU         21 20 00.56N 157 54 02.82W BLDG         1 00070 00080 U 1 A U                A 2013213 
15-020491 O US HI HONOLULU         21 20 00.66N 157 56 47.03W POLE         1 00106 00112 N 1 A N 2010AWP03111OE A 2014324 
15-000061 O US HI HONOLULU         21 20 00.84N 157 54 33.99W BLDG         1 00180 00192 R 1 A N 0068_PC00067OE C 2010216 
15-020480 O US HI HONOLULU         21 20 01.95N 157 56 54.54W POLE         1 00106 00116 N 1 A N 2010AWP03118OE A 2014323 
15-020158 O US HI HONOLULU         21 20 03.87N 157 54 09.87W POLE         1 00057 00067 U 1 A U                A 2013213 
15-020196 O US HI HONOLULU         21 20 04.73N 157 57 45.66W TOWER        1 00147 00157 R 1 A U                A 2013213 
15-020490 O US HI HONOLULU         21 20 04.93N 157 56 47.03W POLE         1 00106 00112 N 1 A N 2010AWP03112OE A 2014324 
15-020526 O US HI HONOLULU         21 20 05.35N 157 55 01.33W BLDG-TWR     1 00149 00168 R 1 A N 2015AWP11654OE A 2016117 
15-020189 O US HI HONOLULU         21 20 06.48N 157 54 09.84W POLE         1 00079 00092 U 1 A U                A 2013213 
15-020482 O US HI HONOLULU         21 20 06.73N 157 56 54.15W POLE         1 00106 00113 N 1 A N 2010AWP03117OE A 2014323 
15-020489 O US HI HONOLULU         21 20 09.56N 157 56 47.03W POLE         1 00106 00113 N 1 A N 2010AWP03113OE A 2014323 
15-020185 O US HI HONOLULU         21 20 10.98N 157 54 47.18W BLDG         1 00142 00165 U 1 A U                A 2013213 
15-000371 O US HI HONOLULU         21 20 11.30N 157 53 00.67W TOWER        1 00156 00196 D 1 A N 2010AWP07483OE C 2011180 
15-020483 O US HI HONOLULU         21 20 12.21N 157 56 53.14W POLE         1 00106 00115 N 1 A N 2010AWP03116OE A 2014323 
15-020481 O US HI HONOLULU         21 20 14.15N 157 56 45.87W POLE         1 00106 00115 N 1 A N 2010AWP03114OE A 2014323 
15-020199 O US HI HONOLULU         21 20 15.61N 157 52 40.35W BLDG         1 00169 00248 R 1 A U                A 2013213 
15-020488 O US HI HONOLULU         21 20 16.71N 157 56 51.12W POLE         1 00106 00117 N 1 A N 2010AWP03119OE A 2014323 
15-020064 O US HI KAPOLEI          21 20 21.56N 158 07 25.28W BLDG         1 00168 00194 N 5 E N 2010AWP05708OE A 2011084 
15-000212 U US HI HONOLULU         21 20 23.00N 158 02 08.00W STACK        1 00200 00308 U     U                D 1986321 
15-020067 O US HI HONOLULU         21 20 26.19N 157 53 03.96W BLDG         1 00040 00100 N 5 E N 2010AWP03176OE A 2011201 
15-020198 O US HI HONOLULU         21 20 34.29N 157 57 43.84W MONUMENT     1 00174 00184 R 1 A U                A 2013213 
15-020500 O US HI WAIMANALO        21 20 34.70N 157 43 35.60W TOWER        1 00090 00140 N 5 E N 2011AWP00260OE C 2015296 
15-000227 O US HI HONOLULU         21 20 40.00N 157 54 26.00W BLDG         1 00201 00261 R 2 B N                A 1982237 
15-000226 O US HI HONOLULU         21 20 41.18N 157 54 37.94W BLDG         1 00230 00255 R 1 A N                C 2010240 
15-000197 O US HI HONOLULU         21 20 42.00N 157 54 32.00W BLDG         1 00264 00290 R 3 C N 0078_PC00088OE C 1982181 
15-000065 O US HI HONOLULU         21 20 43.56N 157 54 07.36W BLDG         1 00230 00285 R 1 A N                C 2010217 
15-000304 O US HI HONOLULU         21 20 45.00N 157 54 18.00W BLDG         1 00167 00200 L 3 D N 0068_PC00025OE A 1989303 
15-000296 O US HI HONOLULU         21 20 47.78N 157 54 17.76W BLDG         1 00285 00293 R 1 A N                C 2010291 
15-000202 O US HI HONOLULU         21 20 48.80N 157 54 35.66W BLDG         1 00394 00406 R 1 A N 0078_PC00087OE C 2010217 
15-000216 O US HI HONOLULU         21 20 52.00N 157 54 41.00W BLDG         3 00163 00181 R 3 C N 0080_PC00002OE C 1989303 
15-000057 O US HI HONOLULU         21 20 52.00N 157 54 02.00W BLDG         1 00190 00223 L 3 C N 0070_PC00049OE C 1989303 
15-020529 U US HI EWA BEACH        21 20 56.34N 158 01 36.15W TOWER        1 00065 00108 N 4 D N 2011AWP07687OE A 2016148 
15-020192 O US HI HONOLULU         21 20 56.77N 157 55 07.35W POLE         1 00048 00259 U 1 A U                A 2013213 
15-020193 O US HI HONOLULU         21 20 58.60N 157 56 21.28W BLDG         1 00145 00155 R 1 A U                A 2013213 
15-020194 O US HI HONOLULU         21 20 59.09N 157 56 25.35W BLDG         1 00154 00170 R 1 A U                A 2013213 
15-000064 O US HI HONOLULU         21 21 03.45N 157 57 16.86W TANK         1 00224 00234 R 1 A M                C 2010217 
15-020023 O US HI HONOLULU         21 21 06.96N 157 49 33.83W TOWER        1 00120 01016 N 2 C N 2009AWP01797OE C 2009233 
15-020195 O US HI HONOLULU         21 21 15.63N 157 54 47.02W TANK         1 00034 00397 U 1 A U                A 2013213 
15-020024 O US HI HONOLULU         21 21 15.90N 157 54 46.00W TOWER        1 00081 00466 R 5 E P 2008AWP04769OE C 2009261 
15-000330 O US HI HONOLULU         21 21 17.00N 157 54 47.00W TOWER        1 00050 00435 R 5 E M 1993AWP01094OE C 1994255 
15-000190 O US HI NANAKULI         21 21 18.00N 158 07 42.00W STACK        1 00450 00476 S 5 E N 0078_PC00082OE C 1982011 
15-000028 O US HI HONOLULU         21 21 18.00N 157 55 49.00W TOWER        1 00185 00235 U     U                D 1979061 
15-020197 O US HI HONOLULU         21 21 20.58N 157 56 34.31W CTRL TWR     1 00156 00162 R 1 A U                A 2013213 
15-020496 O US HI HONOLULU         21 21 20.97N 157 48 27.93W TOWER        1 00025 01064 N 1 A N 2012AWP09187OE A 2015061 
15-000055 O US HI HONOLULU         21 21 22.00N 157 51 30.00W TOWER        1 00200 00560 U 5 E N 0077_PC00003OE A 1978242 
15-000295 O US HI HONOLULU         21 21 24.99N 157 56 25.69W BLDG         1 00181 00191 R 1 A N                C 2010291 
15-000124 O US HI FORD ISLAND      21 21 28.00N 157 57 36.00W TOWER        1 00212 00225 R 5 E M 2000AWP00766OE C 2000164 
15-000011 O US HI HONOLULU         21 21 34.92N 157 53 24.63W BLDG         1 00193 00543 L 1 A N                C 2010216 
15-020475 O US HI HONOLULU         21 21 36.29N 157 54 02.13W TOWER        1 00064 00270 N 1 A N 2013AWP02195OE A 2014240 
15-020020 O US HI HONOLULU         21 21 36.40N 157 54 02.20W TOWER        1 00035 00241 N 5 E N 2008AWP01536OE C 2008298 
15-000161 O US HI KALIHI           21 21 47.00N 157 51 53.00W CATENARY     1 00488 01128 N 4 D U                C 1982141 
15-020021 O US HI ALIAMANU         21 21 48.05N 157 54 29.24W TOWER        1 00086 00567 D 1 A N 2009AWP00914OE C 2013213 
15-000165 O US HI KALIHI           21 21 49.00N 157 52 12.00W CATENARY     1 00200 00970 N 4 D N                C 1982141 
15-000335 U US HI HONOLULU         21 21 54.00N 157 57 35.00W CRANE        1 00220 00235 U     U                D 1999116 
15-000166 O US HI KALIHI           21 21 55.00N 157 52 11.00W CATENARY     1 00527 00972 N 4 D U                C 1982141 
15-000162 O US HI KALIHI           21 21 58.00N 157 51 58.00W CATENARY     1 00315 01115 N 4 D U                C 1982141 
15-000167 O US HI KALIHI           21 22 00.00N 157 52 11.00W CATENARY     1 00352 01022 N 4 D N                C 1982141 
15-000163 O US HI KALIHI           21 22 03.00N 157 52 01.00W CATENARY     1 00605 01125 N 4 D N                C 1982141 
15-020200 O US HI HONOLULU         21 22 05.15N 157 54 00.32W BLDG         1 00046 00411 U 1 A U                A 2013213 
15-000164 O US HI KALIHI           21 22 09.00N 157 52 04.00W CATENARY     1 00214 01184 N 4 D U                C 1982141 
15-000050 O US HI HONOLULU         21 22 10.00N 157 59 14.00W TOWER        1 00200 00213 U     M                D 1978146 
15-020007 O US HI HONOLULU         21 22 14.35N 157 52 11.74W BLDG         1 00026 01310 N 5 E N 2007AWP06392OE C 2009121 
15-000079 O US HI MOANALUA         21 22 23.00N 157 52 11.00W CATENARY     2 00366 01086 N 4 D N                C 1982141 
15-000074 O US HI MOANALUA         21 22 27.00N 157 52 24.00W CATENARY     2 00222 00942 N 4 E N                C 1982141 
15-000078 O US HI MOANALUA         21 22 28.00N 157 52 15.00W CATENARY     2 00446 00996 N 4 D N                C 1982141 
15-000072 O US HI MOANALUA         21 22 31.00N 157 52 28.00W CATENARY     2 00567 00862 N 4 E N                C 1982141 
15-000077 O US HI MOANALUA         21 22 32.00N 157 52 19.00W CATENARY     2 00519 00959 N 4 D N                C 1982141 
15-000073 O US HI MOANALUA         21 22 36.00N 157 52 32.00W CATENARY     2 00451 00871 N 4 E U                C 1982141 
15-000076 O US HI MOANALUA         21 22 37.00N 157 52 23.00W CATENARY     2 00660 00970 N 4 D N                C 1982141 
15-000075 O US HI MOANALUA         21 22 41.00N 157 52 28.00W CATENARY     2 00348 01028 N 4 D N                C 1984249 
15-020069 O US HI HALAWA           21 22 42.14N 157 54 20.22W TOWER        1 00070 00325 N 1 A N 2009AWP02594OE A 2011208 
15-000100 O US HI KANEOHE          21 22 52.00N 157 48 50.00W CATENARY     1 00220 01120 N 4 D N                C 1982141 
15-000229 O US HI HALAWA VALLEY    21 22 52.00N 157 54 25.00W TOWER        1 00330 00530 R 5 E M 1982AWP00275OE C 1983082 
15-000090 O US HI HALAWA           21 23 01.00N 157 53 03.00W CATENARY     1 00222 00967 N 5 E N                C 1982141 
15-000080 O US HI HALAWA           21 23 09.00N 157 53 23.00W CATENARY     1 00241 00926 N 4 D N                C 1982141 
15-000300 O US HI PEARL CITY       21 23 11.00N 157 56 13.00W BLDG         1 00297 00397 U 3 D N                A 1989289 
15-020502 O US HI MAKAKILO         21 23 11.37N 158 06 20.21W TOWER        1 00235 02624 R 1 A P 2014AWP00665OE A 2015140 
15-000071 O US HI NANAKULI         21 23 12.00N 158 06 19.00W TOWER        1 00200 02586 U 4 D M 0078_PC00026OE C 2012088 
15-000299 O US HI PEARL CITY       21 23 15.00N 157 56 31.00W BLDG         1 00309 00404 U 3 D N                C 1989338 
15-000196 O US HI PEARL CITY       21 23 17.00N 157 56 30.00W BLDG         1 00375 00485 R 3 D N 0080_PC00010OE C 1983040 
15-000102 O US HI KANEOHE          21 23 18.00N 157 49 01.00W CATENARY     1 00240 00775 N 4 D N                C 1982141 
15-000101 O US HI KANEOHE          21 23 19.00N 157 49 08.00W CATENARY     1 00500 01250 N 4 D N                C 1982141 
15-000103 O US HI KANEOHE          21 23 19.00N 157 49 14.00W CATENARY     1 00390 01750 N 4 D N                C 1982141 
15-000092 O US HI HALAWA           21 23 21.00N 157 53 12.00W CATENARY     1 00257 01147 N 5 E N                C 1982141 
15-000082 O US HI HALAWA           21 23 23.00N 157 53 35.00W CATENARY     2 00336 00816 N 4 D N                C 1984263 
15-000081 O US HI HALAWA           21 23 26.00N 157 53 40.00W CATENARY     2 00495 00770 N 4 D N                C 1984263 
15-000104 O US HI KANEOHE          21 23 28.00N 157 49 11.00W CATENARY     1 00520 01190 N 4 D N                C 1982141 
15-000105 O US HI KANEOHE          21 23 28.00N 157 49 05.00W CATENARY     1 00260 00780 N 4 D N                C 1982141 
15-000106 O US HI KANEOHE          21 23 29.00N 157 49 17.00W CATENARY     1 00205 01685 N 4 D N                C 1982141 
15-000083 O US HI HALAWA           21 23 30.00N 157 53 45.00W CATENARY     2 00287 00807 N 4 D N                C 1984263 
15-000094 O US HI HALAWA           21 23 33.00N 157 53 19.00W CATENARY     2 00414 01004 N 5 E N                C 1982141 
15-000093 O US HI HALAWA           21 23 38.00N 157 53 23.00W CATENARY     2 00614 00954 N 5 E N                C 1982141 
15-000123 O US HI AIEA             21 23 39.00N 157 54 00.00W CATENARY     1 00173 00883 N 4 D U                C 1982141 
15-000015 O US HI KAILUA, OAHU     21 23 40.00N 157 47 24.00W TOWER        1 00222 00464 R 1 D M                C 1999285 
15-000086 O US HI HALAWA           21 23 44.00N 157 53 26.00W CATENARY     2 00395 00995 N 5 E N                C 1982141 
15-000179 O US HI HAIKU VALLEY     21 23 49.00N 157 49 34.00W CATENARY     1 00205 02325 N 5 E U                C 1982141 
15-000180 O US HI HAIKU VALLEY     21 23 54.00N 157 49 38.00W CATENARY     1 00425 02045 N 5 E U                C 1982141 
15-000168 O US HI HAIKU VALLEY     21 23 54.00N 157 49 26.00W CATENARY     1 00410 02300 N 4 D U                C 1982141 
15-000230 O US HI HONOLULU         21 23 54.00N 157 58 47.00W BLDG         2 00375 00447 R 3 D N                C 1989289 
15-020148 O US HI KANEOHE          21 23 55.97N 157 46 45.92W TOWER        1 00033 00865 N 2 C N 2011AWP08520OE A 2013190 
15-000125 O US HI AIEA             21 23 58.00N 157 54 30.00W CATENARY     1 00434 00844 N 4 D U                C 1982141 
15-000087 O US HI HALAWA           21 23 58.00N 157 53 32.00W CATENARY     1 00224 01224 N 4 D N                C 1982141 
15-000129 O US HI AIEA             21 23 59.00N 157 54 21.00W CATENARY     1 00267 00862 N 4 D U                C 1982141 
